Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
sin,ir,a,1,1,1.0
ir,a,oficina,1,6,0.16666666666666666
a,oficina,</s>,1,1,1.0
oficina,</s>,<s>,1,1,1.0
"Si,",también,la,1,2,0.5
también,la,actitud,1,1,1.0
la,actitud,es,1,1,1.0
actitud,es,importante,1,1,1.0
es,importante,</s>,1,1,1.0
importante,</s>,<s>,1,1,1.0
</s>,<s>,Echar,1,1592,0.000628140703517588
<s>,Echar,choro,1,1,1.0
Echar,choro,</s>,1,1,1.0
choro,</s>,<s>,1,1,1.0
<s>,"Sales,",lo,1,8,0.125
"Sales,",lo,voy,1,1,1.0
voy,a,seguir,1,16,0.0625
a,seguir,pensando,1,1,1.0
seguir,pensando,jaja,1,1,1.0
pensando,jaja,</s>,1,1,1.0
</s>,<s>,Ahhh,1,1592,0.000628140703517588
<s>,Ahhh,</s>,1,1,1.0
Ahhh,</s>,<s>,1,1,1.0
<s>,Ya,ni,1,78,0.01282051282051282
Ya,ni,modo,1,1,1.0
<s>,Ya,pa,1,78,0.01282051282051282
Ya,pa,</s>,1,1,1.0
pa,</s>,<s>,1,1,1.0
<s>,la,otra,1,2,0.5
la,otra,</s>,1,2,0.5
otra,</s>,<s>,1,1,1.0
</s>,<s>,Eii,1,1592,0.000628140703517588
<s>,Eii,</s>,1,1,1.0
Eii,</s>,<s>,1,1,1.0
mamá,que,como,1,3,0.3333333333333333
que,como,vas,1,2,0.5
como,vas,</s>,1,1,1.0
vas,</s>,<s>,1,1,1.0
<s>,Que,cuando,1,44,0.022727272727272728
Que,cuando,vengas,1,1,1.0
cuando,vengas,pa,1,2,0.5
vengas,pa,"acá,",1,1,1.0
pa,"acá,",te,1,1,1.0
"acá,",te,traigas,1,1,1.0
te,traigas,a,1,1,1.0
traigas,a,mi,1,1,1.0
a,mi,tío,1,12,0.08333333333333333
mi,tío,</s>,1,2,0.5
tío,</s>,<s>,1,1,1.0
</s>,<s>,Andas,1,1592,0.000628140703517588
<s>,Andas,ocupada?,1,1,1.0
Andas,ocupada?,</s>,1,1,1.0
ocupada?,</s>,<s>,1,1,1.0
<s>,Ando,aquí,1,4,0.25
Ando,aquí,con,1,1,1.0
aquí,con,la,1,1,1.0
con,la,mamá,1,8,0.125
la,mamá,de,1,1,1.0
mamá,de,Montse,1,1,1.0
de,Montse,para,1,1,1.0
Montse,para,ver,1,1,1.0
ver,si,le,1,5,0.2
si,le,puedes,1,5,0.2
le,puedes,explicar,1,4,0.25
puedes,explicar,</s>,1,1,1.0
explicar,</s>,<s>,1,1,1.0
<s>,Jajaja,dame,1,11,0.09090909090909091
Jajaja,dame,5,1,1,1.0
dame,5,en,1,1,1.0
5,en,lo,1,1,1.0
en,lo,que,1,1,1.0
lo,que,acaba,1,12,0.08333333333333333
que,acaba,de,1,1,1.0
acaba,de,comer,1,1,1.0
Si,"no,",te,1,2,0.5
"no,",te,paso,1,1,1.0
te,paso,su,1,1,1.0
paso,su,numero,1,1,1.0
su,numero,</s>,1,1,1.0
numero,</s>,<s>,1,1,1.0
Dice,que,si,1,2,0.5
que,si,te,1,14,0.07142857142857142
si,te,"ayuda,",1,2,0.5
te,"ayuda,",pero,1,1,1.0
"ayuda,",pero,que,1,1,1.0
pero,que,le,1,3,0.3333333333333333
que,le,expliques,1,5,0.2
le,expliques,bien,1,1,1.0
expliques,bien,a,1,1,1.0
bien,a,</s>,1,1,1.0
a,</s>,<s>,1,1,1.0
<s>,que,</s>,1,7,0.14285714285714285
</s>,<s>,Jajajajajja,1,1592,0.000628140703517588
<s>,Jajajajajja,</s>,1,1,1.0
Jajajajajja,</s>,<s>,1,1,1.0
</s>,<s>,Erika,1,1592,0.000628140703517588
<s>,Erika,</s>,1,1,1.0
Erika,</s>,<s>,1,1,1.0
</s>,<s>,Cuanto,1,1592,0.000628140703517588
<s>,Cuanto,tiene,1,1,1.0
Cuanto,tiene,de,1,1,1.0
tiene,de,uso?,1,1,1.0
de,uso?,</s>,1,1,1.0
uso?,</s>,<s>,1,1,1.0
"sea,",es,nueva?,1,2,0.5
es,nueva?,</s>,1,1,1.0
nueva?,</s>,<s>,1,1,1.0
<s>,O,cuanto,1,28,0.03571428571428571
O,cuanto,tiempo,1,1,1.0
cuanto,tiempo,la,1,1,1.0
tiempo,la,han,1,1,1.0
la,han,usado?,1,1,1.0
han,usado?,</s>,1,1,1.0
usado?,</s>,<s>,1,1,1.0
<s>,Deja,sigo,1,6,0.16666666666666666
Deja,sigo,investigando,1,1,1.0
sigo,investigando,</s>,1,1,1.0
investigando,</s>,<s>,1,1,1.0
Ah,"si,",vi,1,5,0.2
"si,",vi,otra,1,1,1.0
vi,otra,yo,1,1,1.0
otra,yo,</s>,1,1,1.0
yo,</s>,<s>,1,1,1.0
<s>,Pues,yo,1,11,0.09090909090909091
Pues,yo,creo,1,1,1.0
que,si,esta,1,14,0.07142857142857142
si,esta,más,1,3,0.3333333333333333
esta,más,o,1,1,1.0
o,menos,bien,1,3,0.3333333333333333
menos,bien,</s>,1,1,1.0
y,si,debe,1,4,0.25
si,debe,de,1,2,0.5
debe,de,andar,1,2,0.5
de,andar,en,1,1,1.0
andar,en,unos,1,3,0.3333333333333333
en,unos,14,1,3,0.3333333333333333
unos,14,igual,1,1,1.0
14,igual,</s>,1,1,1.0
<s>,Te,lo,1,7,0.14285714285714285
Te,lo,va,1,1,1.0
lo,va,a,1,1,1.0
va,a,entregar,1,5,0.2
a,entregar,con,1,1,1.0
entregar,con,todo,1,1,1.0
con,todo,eso?,1,1,1.0
todo,eso?,</s>,1,1,1.0
Entonces,si,esta,1,2,0.5
si,esta,bien,1,3,0.3333333333333333
<s>,"Mmm,",depende,1,5,0.2
"Mmm,",depende,que,1,1,1.0
depende,que,tanta,1,1,1.0
que,tanta,información,1,1,1.0
tanta,información,traiga,1,1,1.0
información,traiga,en,1,1,1.0
traiga,en,el,1,1,1.0
en,el,disco,1,24,0.041666666666666664
disco,duro,</s>,1,3,0.3333333333333333
duro,</s>,<s>,1,1,1.0
<s>,"Ya,",ya,1,2,0.5
"Ya,",ya,llegue,1,1,1.0
ya,llegue,jaja,1,1,1.0
llegue,jaja,</s>,1,1,1.0
<s>,"No,",todavía,1,21,0.047619047619047616
"No,",todavía,"no,",1,1,1.0
todavía,"no,",falta,1,1,1.0
"no,",falta,que,1,1,1.0
falta,que,lleguen,1,1,1.0
que,lleguen,todos,1,3,0.3333333333333333
lleguen,todos,</s>,1,1,1.0
todos,</s>,<s>,1,1,1.0
<s>,Voy,jaja,1,13,0.07692307692307693
Voy,jaja,</s>,1,1,1.0
Ya,llego,mi,1,2,0.5
llego,mi,papa,1,1,1.0
mamá,que,se,1,3,0.3333333333333333
que,se,vayan,1,8,0.125
se,vayan,en,1,1,1.0
vayan,en,un,1,1,1.0
en,un,solo,1,3,0.3333333333333333
un,solo,carro,1,1,1.0
solo,carro,</s>,1,1,1.0
<s>,Para,que,1,13,0.07692307692307693
Para,que,no,1,1,1.0
que,no,saques,1,17,0.058823529411764705
no,saques,el,1,1,1.0
saques,el,tuyo,1,1,1.0
el,tuyo,</s>,1,1,1.0
tuyo,</s>,<s>,1,1,1.0
"No,",no,me,1,2,0.5
no,me,da,1,4,0.25
me,da,tiempo,1,1,1.0
da,tiempo,</s>,1,1,1.0
tiempo,</s>,<s>,1,1,1.0
Tengo,que,chambear,1,2,0.5
que,chambear,</s>,1,1,1.0
<s>,Que,este,1,44,0.022727272727272728
Que,este,listo,1,1,1.0
este,listo,como,1,1,1.0
listo,como,cuarto,1,1,1.0
como,cuarto,para,1,1,1.0
para,las,6,1,2,0.5
Es,que,de,1,14,0.07142857142857142
que,de,aqui,1,1,1.0
de,aqui,vamos,1,2,0.5
aqui,vamos,a,1,1,1.0
ir,a,casa,1,6,0.16666666666666666
a,casa,de,1,1,1.0
casa,de,"montse,",1,1,1.0
de,"montse,",y,1,1,1.0
"montse,",y,ya,1,1,1.0
nos,vamos,"Montse,",1,4,0.25
vamos,"Montse,","nico,",1,1,1.0
"Montse,","nico,",cedric,1,1,1.0
"nico,",cedric,y,1,1,1.0
cedric,y,yo,1,1,1.0
y,yo,por,1,3,0.3333333333333333
yo,por,vane,1,1,1.0
por,vane,al,1,3,0.3333333333333333
vane,al,"gym,",1,1,1.0
al,"gym,",y,1,1,1.0
"gym,",y,ya,1,1,1.0
vamos,a,torres,1,8,0.125
a,torres,</s>,1,1,1.0
torres,</s>,<s>,1,1,1.0
<s>,Para,llegar,1,13,0.07692307692307693
Para,llegar,alla,1,1,1.0
llegar,alla,como,1,1,1.0
alla,como,a,1,1,1.0
<s>,"No,",perdon,1,21,0.047619047619047616
"No,",perdon,cuarto,1,1,1.0
perdon,cuarto,para,1,1,1.0
para,las,7,1,2,0.5
las,7,jaja,1,4,0.25
7,jaja,</s>,1,1,1.0
<s>,"Sale,",entonces,1,5,0.2
"Sale,",entonces,al,1,1,1.0
entonces,al,rato,1,1,1.0
al,rato,nos,1,9,0.1111111111111111
rato,nos,ponemos,1,1,1.0
de,acuerdo,como,1,3,0.3333333333333333
acuerdo,como,nos,1,1,1.0
como,nos,</s>,1,1,1.0
nos,</s>,<s>,1,1,1.0
<s>,"Sale,",si,1,5,0.2
"Sale,",si,me,1,1,1.0
si,me,lo,1,7,0.14285714285714285
me,lo,llevo,1,2,0.5
lo,llevo,y,1,1,1.0
llevo,y,lo,1,1,1.0
y,lo,cuido,1,4,0.25
lo,cuido,</s>,1,1,1.0
cuido,</s>,<s>,1,1,1.0
<s>,Nosotros,como,1,2,0.5
Nosotros,como,a,1,1,1.0
Ahí,te,tomas,1,2,0.5
te,tomas,un,1,1,1.0
tomas,un,cofee,1,1,1.0
un,cofee,</s>,1,1,1.0
cofee,</s>,<s>,1,1,1.0
<s>,Con,que,1,6,0.16666666666666666
Con,que,presupuesto?,1,1,1.0
que,presupuesto?,</s>,1,1,1.0
presupuesto?,</s>,<s>,1,1,1.0
Puede,ser,este,1,3,0.3333333333333333
ser,este,o,1,1,1.0
este,o,el,1,1,1.0
o,el,primero,1,2,0.5
el,primero,</s>,1,1,1.0
primero,</s>,<s>,1,1,1.0
digo,que,ahi,1,8,0.125
que,ahi,se,1,1,1.0
ahi,se,van,1,1,1.0
se,van,</s>,1,2,0.5
van,</s>,<s>,1,1,1.0
El,que,te,1,2,0.5
que,te,guste,1,2,0.5
te,guste,mas,1,2,0.5
guste,mas,jaja,1,1,1.0
mas,jaja,</s>,1,1,1.0
<s>,Me,voy,1,12,0.08333333333333333
Me,voy,a,1,1,1.0
voy,a,morir,1,16,0.0625
a,morir,</s>,1,1,1.0
morir,</s>,<s>,1,1,1.0
<s>,"Sales,",si,1,8,0.125
"Sales,",si,ya,1,1,1.0
si,ya,le,1,4,0.25
le,dije,</s>,1,2,0.5
dije,</s>,<s>,1,1,1.0
<s>,Dice,montse,1,7,0.14285714285714285
Dice,montse,que,1,1,1.0
montse,que,</s>,1,1,1.0
<s>,si,un,1,8,0.125
si,un,absolut,1,1,1.0
un,absolut,azul,1,1,1.0
absolut,azul,y,1,1,1.0
azul,y,jugo,1,1,1.0
y,jugo,de,1,1,1.0
jugo,de,arandano,1,2,0.5
de,arandano,</s>,1,1,1.0
arandano,</s>,<s>,1,1,1.0
<s>,Hola,</s>,1,15,0.06666666666666667
Hola,</s>,<s>,1,1,1.0
<s>,",",sí,1,4,0.25
",",sí,</s>,1,1,1.0
<s>,"No,",porque?,1,21,0.047619047619047616
"No,",porque?,</s>,1,1,1.0
porque?,</s>,<s>,1,1,1.0
<s>,No,"estoy,",1,51,0.0196078431372549
No,"estoy,",pero,1,1,1.0
"estoy,",pero,ahí,1,1,1.0
pero,ahí,anda,1,2,0.5
ahí,anda,mi,1,1,1.0
anda,mi,papá,1,1,1.0
mi,papá,</s>,1,1,1.0
<s>,Hoy,no,1,2,0.5
Hoy,no,voy,1,1,1.0
<s>,Vamos,mejorando,1,3,0.3333333333333333
Vamos,mejorando,</s>,1,1,1.0
mejorando,</s>,<s>,1,1,1.0
No,me,pare,1,4,0.25
me,pare,</s>,1,1,1.0
pare,</s>,<s>,1,1,1.0
</s>,<s>,Gracia,1,1592,0.000628140703517588
<s>,Gracia,tiaaa,1,1,1.0
Gracia,tiaaa,</s>,1,1,1.0
tiaaa,</s>,<s>,1,1,1.0
Que,si,vas,1,5,0.2
si,vas,a,1,1,1.0
vas,a,venir,1,7,0.14285714285714285
a,venir,</s>,1,1,1.0
venir,</s>,<s>,1,1,1.0
<s>,Que,pues,1,44,0.022727272727272728
Que,pues,</s>,1,1,1.0
pues,</s>,<s>,1,1,1.0
<s>,Ya,están?,1,78,0.01282051282051282
Ya,están?,</s>,1,1,1.0
están?,</s>,<s>,1,1,1.0
</s>,<s>,Danos,1,1592,0.000628140703517588
<s>,Danos,5,1,1,1.0
Danos,5,</s>,1,1,1.0
<s>,Si,es,1,104,0.009615384615384616
Si,es,de,1,1,1.0
es,de,7,1,3,0.3333333333333333
de,7,en,1,1,1.0
7,en,"adelante,",1,1,1.0
en,"adelante,",pero,1,1,1.0
"adelante,",pero,la,1,1,1.0
pero,la,otra,1,1,1.0
la,otra,vez,1,2,0.5
otra,vez,llegamos,1,3,0.3333333333333333
vez,llegamos,como,1,1,1.0
llegamos,como,"6:30,",1,1,1.0
como,"6:30,",y,1,1,1.0
"6:30,",y,nos,1,1,1.0
y,nos,hicieron,1,1,1.0
nos,hicieron,pasar,1,1,1.0
hicieron,pasar,a,1,1,1.0
pasar,a,la,1,1,1.0
a,la,pista,1,19,0.05263157894736842
la,pista,y,1,1,1.0
pista,y,ahí,1,1,1.0
y,ahí,"esperar,",1,2,0.5
ahí,"esperar,",pero,1,1,1.0
"esperar,",pero,ya,1,1,1.0
pero,ya,con,1,2,0.5
ya,con,pista,1,1,1.0
con,pista,asegurada,1,1,1.0
pista,asegurada,</s>,1,1,1.0
asegurada,</s>,<s>,1,1,1.0
digo,que,nos,1,8,0.125
que,nos,vayamos,1,7,0.14285714285714285
nos,vayamos,como,1,1,1.0
vayamos,como,6:15,1,1,1.0
como,6:15,max,1,1,1.0
6:15,max,</s>,1,1,1.0
max,</s>,<s>,1,1,1.0
<s>,Ahí,vamos,1,9,0.1111111111111111
Ahí,vamos,</s>,1,1,1.0
Ya,esta,en,1,2,0.5
en,su,casa,1,3,0.3333333333333333
su,casa,y,1,1,1.0
casa,y,todo,1,1,1.0
y,todo,</s>,1,1,1.0
<s>,Que,pacho?,1,44,0.022727272727272728
Que,pacho?,</s>,1,1,1.0
pacho?,</s>,<s>,1,1,1.0
creo,que,te,1,14,0.07142857142857142
que,te,vas,1,2,0.5
vas,a,tener,1,7,0.14285714285714285
a,tener,que,1,1,1.0
tener,que,llevar,1,1,1.0
que,llevar,a,1,1,1.0
llevar,a,vane,1,2,0.5
a,vane,y,1,1,1.0
vane,y,a,1,1,1.0
y,a,ruben,1,3,0.3333333333333333
a,ruben,</s>,1,1,1.0
ruben,</s>,<s>,1,1,1.0
<s>,O,al,1,28,0.03571428571428571
O,al,don,1,1,1.0
al,don,y,1,1,1.0
don,y,a,1,1,1.0
y,a,mi,1,3,0.3333333333333333
a,mi,amigo,1,12,0.08333333333333333
mi,amigo,</s>,1,1,1.0
</s>,<s>,Escoge,1,1592,0.000628140703517588
<s>,Escoge,</s>,1,1,1.0
Escoge,</s>,<s>,1,1,1.0
<s>,Porque,mi,1,12,0.08333333333333333
Porque,mi,tío,1,1,1.0
mi,tío,pepe,1,2,0.5
tío,pepe,le,1,1,1.0
pepe,le,falta,1,1,1.0
le,falta,como,1,1,1.0
falta,como,40,1,1,1.0
como,40,min,1,1,1.0
40,min,para,1,1,1.0
min,para,llegar,1,1,1.0
para,llegar,</s>,1,1,1.0
<s>,Ya,va,1,78,0.01282051282051282
Ya,va,</s>,1,1,1.0
"Si,",también,es,1,2,0.5
también,es,bueno,1,1,1.0
es,bueno,</s>,1,1,1.0
<s>,Pus,en,1,4,0.25
Pus,en,realidad,1,1,1.0
en,realidad,todos,1,1,1.0
realidad,todos,son,1,1,1.0
todos,son,buenos,1,1,1.0
son,buenos,</s>,1,1,1.0
<s>,Que,juegos,1,44,0.022727272727272728
Que,juegos,le,1,1,1.0
juegos,le,gustan,1,1,1.0
le,gustan,a,1,1,1.0
gustan,a,nico?,1,1,1.0
a,nico?,</s>,1,1,1.0
nico?,</s>,<s>,1,1,1.0
<s>,Ah,pues,1,21,0.047619047619047616
Ah,pues,"si,",1,1,1.0
pues,"si,",igual,1,1,1.0
"si,",igual,le,1,1,1.0
igual,le,sirve,1,1,1.0
le,sirve,que,1,1,1.0
sirve,que,puede,1,1,1.0
que,puede,jugar,1,1,1.0
puede,jugar,con,1,1,1.0
jugar,con,fer,1,1,1.0
con,fer,</s>,1,1,1.0
fer,</s>,<s>,1,1,1.0
"Si,",todo,va,1,3,0.3333333333333333
todo,va,a,1,1,1.0
va,a,salir,1,5,0.2
a,salir,bien,1,1,1.0
salir,bien,</s>,1,1,1.0
<s>,No,ya,1,51,0.0196078431372549
No,ya,</s>,1,1,1.0
<s>,Pa,que,1,4,0.25
Pa,que,tanto,1,1,1.0
que,tanto,sufrimiento,1,1,1.0
tanto,sufrimiento,por,1,1,1.0
sufrimiento,por,jugar,1,1,1.0
por,jugar,</s>,1,1,1.0
jugar,</s>,<s>,1,1,1.0
<s>,Si,voy,1,104,0.009615384615384616
Si,voy,a,1,1,1.0
voy,a,quedar,1,16,0.0625
a,quedar,"bien,",1,1,1.0
quedar,"bien,",pero,1,1,1.0
"bien,",pero,ya,1,1,1.0
pero,ya,no,1,2,0.5
ya,no,quiero,1,7,0.14285714285714285
no,quiero,jugar,1,1,1.0
quiero,jugar,otra,1,1,1.0
jugar,otra,vez,1,1,1.0
<s>,Si,eso,1,104,0.009615384615384616
Si,eso,si,1,1,1.0
eso,si,</s>,1,1,1.0
"Si,",hacer,bien,1,2,0.5
hacer,bien,la,1,1,1.0
bien,la,terapia,1,2,0.5
la,terapia,</s>,1,1,1.0
terapia,</s>,<s>,1,1,1.0
<s>,En,dairy,1,15,0.06666666666666667
En,dairy,queen,1,1,1.0
dairy,queen,</s>,1,1,1.0
queen,</s>,<s>,1,1,1.0
Que,onda,tia,1,6,0.16666666666666666
onda,tia,</s>,1,1,1.0
<s>,Aqui,chambeando,1,4,0.25
Aqui,chambeando,</s>,1,1,1.0
chambeando,</s>,<s>,1,1,1.0
</s>,<s>,"Bien,",1,1592,0.000628140703517588
<s>,"Bien,",ahi,1,1,1.0
"Bien,",ahi,la,1,1,1.0
ahi,la,llevo,1,2,0.5
Ya,la,doblo,1,2,0.5
la,doblo,"más,",1,1,1.0
doblo,"más,",la,1,1,1.0
"más,",la,siento,1,1,1.0
la,siento,bien,1,1,1.0
siento,bien,</s>,1,1,1.0
<s>,Ya,mañana,1,78,0.01282051282051282
Ya,mañana,me,1,1,1.0
mañana,me,quitan,1,2,0.5
me,quitan,los,1,1,1.0
quitan,los,puntos,1,1,1.0
los,puntos,</s>,1,1,1.0
puntos,</s>,<s>,1,1,1.0
Oye,"tía,",el,1,3,0.3333333333333333
"tía,",el,sábado,1,1,1.0
el,sábado,podemos,1,2,0.5
sábado,podemos,ir,1,1,1.0
podemos,ir,por,1,2,0.5
ir,por,montse,1,2,0.5
por,montse,cuando,1,1,1.0
montse,cuando,salgamos,1,1,1.0
cuando,salgamos,porfa?,1,1,1.0
salgamos,porfa?,</s>,1,1,1.0
<s>,No,"se,",1,51,0.0196078431372549
No,"se,",a,1,1,1.0
"se,",a,la,1,1,1.0
hora,que,tu,1,3,0.3333333333333333
que,tu,me,1,2,0.5
tu,me,digas,1,1,1.0
me,digas,</s>,1,1,1.0
digas,</s>,<s>,1,1,1.0
<s>,"No,",ya,1,21,0.047619047619047616
"No,",ya,puedo,1,1,1.0
ya,puedo,moverme,1,1,1.0
puedo,moverme,bien,1,1,1.0
moverme,bien,</s>,1,1,1.0
<s>,"Si,",es,1,56,0.017857142857142856
"Si,",es,</s>,1,1,1.0
se,si,son,1,2,0.5
si,son,"buenos,",1,3,0.3333333333333333
son,"buenos,",es,1,1,1.0
"buenos,",es,el,1,1,1.0
es,el,que,1,14,0.07142857142857142
el,que,nos,1,7,0.14285714285714285
que,nos,recomendo,1,7,0.14285714285714285
nos,recomendo,el,1,1,1.0
recomendo,el,doc,1,1,1.0
<s>,"No,",empiezo,1,21,0.047619047619047616
"No,",empiezo,en,1,1,1.0
empiezo,en,una,1,1,1.0
en,una,semana,1,4,0.25
una,semana,</s>,1,1,1.0
semana,</s>,<s>,1,1,1.0
En,cuanto,esta?,1,3,0.3333333333333333
cuanto,esta?,</s>,1,1,1.0
<s>,Si,están,1,104,0.009615384615384616
Si,están,caras,1,1,1.0
están,caras,</s>,1,1,1.0
caras,</s>,<s>,1,1,1.0
<s>,Para,rodillas,1,13,0.07692307692307693
Para,rodillas,</s>,1,1,1.0
rodillas,</s>,<s>,1,1,1.0
</s>,<s>,operadas,1,1592,0.000628140703517588
<s>,operadas,nomas,1,1,1.0
operadas,nomas,</s>,1,1,1.0
"Si,",a,mi,1,2,0.5
a,mi,me,1,12,0.08333333333333333
mi,me,mandaron,1,1,1.0
me,mandaron,20,1,1,1.0
mandaron,20,sesiones,1,1,1.0
20,sesiones,</s>,1,1,1.0
sesiones,</s>,<s>,1,1,1.0
<s>,El,doc,1,16,0.0625
El,doc,dijo,1,1,1.0
doc,dijo,que,1,1,1.0
dijo,que,al,1,2,0.5
que,al,mes,1,1,1.0
al,mes,</s>,1,1,1.0
mes,</s>,<s>,1,1,1.0
"No,",si,puedo,1,3,0.3333333333333333
si,puedo,caminar,1,4,0.25
puedo,caminar,</s>,1,1,1.0
<s>,Ahí,salto,1,9,0.1111111111111111
Ahí,salto,a,1,1,1.0
salto,a,lado,1,1,1.0
a,lado,8,1,1,1.0
lado,8,</s>,1,1,1.0
</s>,<s>,Salgo,1,1592,0.000628140703517588
<s>,Salgo,</s>,1,1,1.0
Salgo,</s>,<s>,1,1,1.0
<s>,"Si,",ayer,1,56,0.017857142857142856
"Si,",ayer,me,1,1,1.0
ayer,me,los,1,1,1.0
me,los,trajo,1,1,1.0
los,trajo,mi,1,1,1.0
trajo,mi,mama,1,1,1.0
mi,mama,</s>,1,1,1.0
<s>,Gracias,tia,1,18,0.05555555555555555
Gracias,tia,</s>,1,1,1.0
Ya,lo,estoy,1,3,0.3333333333333333
lo,estoy,dejando,1,1,1.0
estoy,dejando,</s>,1,1,1.0
dejando,</s>,<s>,1,1,1.0
Ya,nomas,cuando,1,3,0.3333333333333333
nomas,cuando,tomo,1,1,1.0
cuando,tomo,</s>,1,1,1.0
tomo,</s>,<s>,1,1,1.0
<s>,Oye,"tia,",1,7,0.14285714285714285
Oye,"tia,",tu,1,1,1.0
"tia,",tu,casa,1,1,1.0
tu,casa,es,1,1,1.0
casa,es,el,1,1,1.0
el,numero,52?,1,4,0.25
numero,52?,</s>,1,1,1.0
52?,</s>,<s>,1,1,1.0
<s>,O,igual,1,28,0.03571428571428571
O,igual,50,1,1,1.0
igual,50,y,1,1,1.0
50,y,algun,1,1,1.0
y,algun,interior?,1,1,1.0
algun,interior?,</s>,1,1,1.0
interior?,</s>,<s>,1,1,1.0
que,me,pidieron,1,6,0.16666666666666666
me,pidieron,referencias,1,1,1.0
pidieron,referencias,vecinales,1,1,1.0
referencias,vecinales,para,1,1,1.0
vecinales,para,una,1,1,1.0
para,una,nueva,1,1,1.0
una,nueva,chamba,1,1,1.0
nueva,chamba,donde,1,1,1.0
chamba,donde,voy,1,1,1.0
donde,voy,a,1,1,1.0
voy,a,entrar,1,16,0.0625
<s>,Ah,"sales,",1,21,0.047619047619047616
Ah,"sales,",me,1,1,1.0
"sales,",me,avisas,1,1,1.0
me,avisas,pa,1,4,0.25
avisas,pa,ir,1,1,1.0
pa,ir,por,1,2,0.5
ir,por,el,1,2,0.5
por,el,porfa,1,4,0.25
el,porfa,</s>,1,1,1.0
</s>,<s>,Llegando,1,1592,0.000628140703517588
<s>,Llegando,si,1,1,1.0
Llegando,si,se,1,1,1.0
si,se,puede,1,4,0.25
se,puede,porfa,1,3,0.3333333333333333
puede,porfa,</s>,1,1,1.0
<s>,"Si,",no,1,56,0.017857142857142856
"Si,",no,te,1,1,1.0
te,preocupes,</s>,1,2,0.5
preocupes,</s>,<s>,1,1,1.0
Es,que,lo,1,14,0.07142857142857142
que,lo,ocupan,1,6,0.16666666666666666
lo,ocupan,mañana,1,1,1.0
ocupan,mañana,a,1,1,1.0
a,las,3,1,28,0.03571428571428571
las,3,de,1,1,1.0
3,de,la,1,1,1.0
de,la,mañana,1,13,0.07692307692307693
la,mañana,</s>,1,2,0.5
</s>,<s>,mis,1,1592,0.000628140703517588
<s>,mis,papás,1,1,1.0
mis,papás,</s>,1,2,0.5
papás,</s>,<s>,1,1,1.0
<s>,",",si,1,4,0.25
",",si,no,1,1,1.0
si,no,a,1,5,0.2
no,a,mi,1,1,1.0
<s>,O,dicen,1,28,0.03571428571428571
O,dicen,mis,1,1,1.0
dicen,mis,papas,1,1,1.0
mis,papas,que,1,1,1.0
papas,que,si,1,1,1.0
que,si,ya,1,14,0.07142857142857142
si,ya,llehas,1,4,0.25
ya,llehas,muy,1,1,1.0
llehas,muy,tarde,1,1,1.0
muy,tarde,que,1,1,1.0
tarde,que,si,1,1,1.0
que,si,lo,1,14,0.07142857142857142
si,lo,puedes,1,6,0.16666666666666666
lo,puedes,dejar,1,1,1.0
puedes,dejar,en,1,1,1.0
dejar,en,el,1,1,1.0
en,el,parabrisas,1,24,0.041666666666666664
el,parabrisas,del,1,1,1.0
parabrisas,del,carro,1,1,1.0
del,carro,o,1,1,1.0
carro,o,abajo,1,1,1.0
o,abajo,de,1,1,1.0
abajo,de,nuestra,1,1,1.0
de,nuestra,puerta,1,1,1.0
nuestra,puerta,</s>,1,1,1.0
puerta,</s>,<s>,1,1,1.0
que,es,para,1,6,0.16666666666666666
es,para,"vane,",1,1,1.0
para,"vane,",que,1,1,1.0
"vane,",que,mañana,1,1,1.0
que,mañana,la,1,1,1.0
mañana,la,van,1,1,1.0
la,van,a,1,1,1.0
van,a,llevar,1,6,0.16666666666666666
a,llevar,a,1,1,1.0
llevar,a,sacar,1,2,0.5
a,sacar,cita,1,1,1.0
sacar,cita,a,1,1,1.0
cita,a,un,1,1,1.0
a,un,psiquiatra,1,4,0.25
un,psiquiatra,</s>,1,1,1.0
psiquiatra,</s>,<s>,1,1,1.0
<s>,gracias,tía,1,18,0.05555555555555555
gracias,tía,</s>,1,1,1.0
<s>,Vas,ir,1,3,0.3333333333333333
Vas,ir,con,1,1,1.0
ir,con,Male?,1,1,1.0
con,Male?,</s>,1,1,1.0
Male?,</s>,<s>,1,1,1.0
<s>,Nomas,pa,1,3,0.3333333333333333
Nomas,pa,ver,1,1,1.0
pa,ver,si,1,1,1.0
ver,si,nos,1,5,0.2
si,nos,vamos,1,2,0.5
vamos,a,echar,1,8,0.125
a,echar,unas,1,1,1.0
echar,unas,🍺,1,1,1.0
unas,🍺,</s>,1,1,1.0
</s>,<s>,Salees,1,1592,0.000628140703517588
<s>,Salees,</s>,1,1,1.0
Salees,</s>,<s>,1,1,1.0
<s>,Nos,deben,1,7,0.14285714285714285
Nos,deben,las,1,1,1.0
deben,las,chelas,1,1,1.0
Saca,las,🍺,1,3,0.3333333333333333
las,🍺,</s>,1,1,1.0
<s>,Saca,</s>,1,4,0.25
Saca,</s>,<s>,1,1,1.0
</s>,<s>,Tia,1,1592,0.000628140703517588
<s>,Tia,</s>,1,1,1.0
Tia,</s>,<s>,1,1,1.0
Las,chelas,</s>,1,2,0.5
<s>,Ya,ahora,1,78,0.01282051282051282
